INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 1473116340
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x1501e0000, 0x1501e0200), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x13d000000,0x13d002000), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
INFO: A corpus is not provided, starting from an empty corpus
#2	INITED exec/s: 2 rss: 311Mb
WARNING: no interesting inputs were found so far. Is the code instrumented for coverage?
This may also happen if the target rejected all inputs we tried so far
#14922	NEW    cov: 94 ft: 451 corp: 138/1803b lim: 25 exec/s: 2 rss: 351Mb L: 20/24 MS: 1 ShuffleBytes-
#14923	NEW    cov: 94 ft: 452 corp: 139/1825b lim: 25 exec/s: 2 rss: 351Mb L: 22/24 MS: 1 PersAutoDict- DE: "\377\377\377\377\377\377\377\377"-
#15171	NEW    cov: 94 ft: 453 corp: 140/1845b lim: 25 exec/s: 2 rss: 351Mb L: 20/24 MS: 3 ChangeByte-PersAutoDict-ShuffleBytes- DE: "\001\000"-
#15227	NEW    cov: 94 ft: 454 corp: 141/1866b lim: 25 exec/s: 2 rss: 351Mb L: 21/24 MS: 1 CrossOver-
#15248	REDUCE cov: 94 ft: 454 corp: 141/1862b lim: 25 exec/s: 2 rss: 351Mb L: 11/24 MS: 1 EraseBytes-
#15474	REDUCE cov: 94 ft: 454 corp: 141/1861b lim: 25 exec/s: 2 rss: 351Mb L: 16/24 MS: 1 EraseBytes-
#15485	REDUCE cov: 94 ft: 454 corp: 141/1860b lim: 25 exec/s: 2 rss: 351Mb L: 9/24 MS: 1 EraseBytes-
#15513	NEW    cov: 94 ft: 455 corp: 142/1883b lim: 25 exec/s: 2 rss: 351Mb L: 23/24 MS: 3 ChangeByte-CrossOver-InsertRepeatedBytes-
#15735	NEW    cov: 94 ft: 456 corp: 143/1908b lim: 25 exec/s: 2 rss: 351Mb L: 25/25 MS: 2 InsertRepeatedBytes-ChangeBit-
#15748	NEW    cov: 94 ft: 457 corp: 144/1932b lim: 25 exec/s: 2 rss: 351Mb L: 24/25 MS: 3 ChangeByte-CrossOver-CrossOver-
#16174	REDUCE cov: 94 ft: 457 corp: 144/1931b lim: 29 exec/s: 2 rss: 351Mb L: 23/25 MS: 1 EraseBytes-
#16207	NEW    cov: 94 ft: 462 corp: 145/1956b lim: 29 exec/s: 2 rss: 351Mb L: 25/25 MS: 3 ChangeBit-ShuffleBytes-InsertRepeatedBytes-
#16378	NEW    cov: 94 ft: 467 corp: 146/1982b lim: 29 exec/s: 2 rss: 351Mb L: 26/26 MS: 1 InsertRepeatedBytes-
#16384	pulse  cov: 94 ft: 467 corp: 146/1982b lim: 29 exec/s: 2 rss: 351Mb
#16494	NEW    cov: 94 ft: 470 corp: 147/2009b lim: 29 exec/s: 2 rss: 351Mb L: 27/27 MS: 1 InsertRepeatedBytes-
#16723	NEW    cov: 94 ft: 479 corp: 148/2031b lim: 29 exec/s: 2 rss: 351Mb L: 22/27 MS: 4 PersAutoDict-EraseBytes-CMP-CrossOver- DE: "\377\377\377\377"-"\377\377"-
#16730	NEW    cov: 94 ft: 480 corp: 149/2057b lim: 29 exec/s: 2 rss: 351Mb L: 26/27 MS: 2 EraseBytes-CopyPart-
#16831	NEW    cov: 94 ft: 481 corp: 150/2078b lim: 29 exec/s: 2 rss: 351Mb L: 21/27 MS: 1 EraseBytes-
#17083	REDUCE cov: 94 ft: 482 corp: 151/2104b lim: 29 exec/s: 2 rss: 351Mb L: 26/27 MS: 2 ChangeBit-InsertRepeatedBytes-
#17670	NEW    cov: 94 ft: 483 corp: 152/2137b lim: 33 exec/s: 2 rss: 351Mb L: 33/33 MS: 2 CrossOver-CMP- DE: "\377\377"-
#17762	NEW    cov: 94 ft: 484 corp: 153/2167b lim: 33 exec/s: 2 rss: 351Mb L: 30/33 MS: 2 PersAutoDict-CrossOver- DE: "\377\377\377\377"-
#17771	NEW    cov: 94 ft: 491 corp: 154/2200b lim: 33 exec/s: 2 rss: 351Mb L: 33/33 MS: 4 CopyPart-CrossOver-ChangeByte-InsertRepeatedBytes-
#17878	REDUCE cov: 94 ft: 491 corp: 154/2199b lim: 33 exec/s: 2 rss: 351Mb L: 24/33 MS: 2 CopyPart-EraseBytes-
#17925	REDUCE cov: 94 ft: 494 corp: 155/2232b lim: 33 exec/s: 2 rss: 351Mb L: 33/33 MS: 2 ShuffleBytes-CrossOver-
#18066	NEW    cov: 94 ft: 499 corp: 156/2265b lim: 33 exec/s: 2 rss: 351Mb L: 33/33 MS: 1 InsertRepeatedBytes-
#18148	NEW    cov: 94 ft: 500 corp: 157/2291b lim: 33 exec/s: 2 rss: 351Mb L: 26/33 MS: 2 EraseBytes-CopyPart-
#18686	NEW    cov: 94 ft: 503 corp: 158/2329b lim: 38 exec/s: 2 rss: 351Mb L: 38/38 MS: 3 ShuffleBytes-PersAutoDict-InsertRepeatedBytes- DE: "\377\377\377\377"-
#18774	NEW    cov: 94 ft: 504 corp: 159/2367b lim: 38 exec/s: 2 rss: 351Mb L: 38/38 MS: 3 CrossOver-ChangeBinInt-InsertByte-
#18915	NEW    cov: 94 ft: 511 corp: 160/2402b lim: 38 exec/s: 2 rss: 351Mb L: 35/38 MS: 1 CopyPart-
#18971	REDUCE cov: 94 ft: 511 corp: 160/2399b lim: 38 exec/s: 2 rss: 351Mb L: 27/38 MS: 1 EraseBytes-
#19043	NEW    cov: 94 ft: 512 corp: 161/2437b lim: 38 exec/s: 2 rss: 351Mb L: 38/38 MS: 2 CrossOver-InsertRepeatedBytes-
#19095	NEW    cov: 94 ft: 513 corp: 162/2464b lim: 38 exec/s: 2 rss: 351Mb L: 27/38 MS: 2 CopyPart-CrossOver-
#19122	NEW    cov: 94 ft: 514 corp: 163/2493b lim: 38 exec/s: 2 rss: 351Mb L: 29/38 MS: 2 ShuffleBytes-CrossOver-
#19144	REDUCE cov: 94 ft: 514 corp: 163/2489b lim: 38 exec/s: 2 rss: 351Mb L: 15/38 MS: 2 CMP-EraseBytes- DE: "\001\000\000\000"-
#19296	NEW    cov: 94 ft: 516 corp: 164/2526b lim: 38 exec/s: 2 rss: 351Mb L: 37/38 MS: 2 CopyPart-InsertRepeatedBytes-
#19297	NEW    cov: 94 ft: 517 corp: 165/2562b lim: 38 exec/s: 2 rss: 351Mb L: 36/38 MS: 1 InsertRepeatedBytes-
#19943	NEW    cov: 94 ft: 520 corp: 166/2605b lim: 43 exec/s: 2 rss: 351Mb L: 43/43 MS: 1 CopyPart-
#19999	NEW    cov: 94 ft: 521 corp: 167/2642b lim: 43 exec/s: 2 rss: 351Mb L: 37/43 MS: 1 CrossOver-
#20061	NEW    cov: 94 ft: 524 corp: 168/2678b lim: 43 exec/s: 2 rss: 351Mb L: 36/43 MS: 2 CrossOver-InsertByte-
#20084	NEW    cov: 94 ft: 527 corp: 169/2717b lim: 43 exec/s: 2 rss: 351Mb L: 39/43 MS: 3 CrossOver-InsertByte-ShuffleBytes-
#20130	NEW    cov: 94 ft: 528 corp: 170/2757b lim: 43 exec/s: 2 rss: 351Mb L: 40/43 MS: 1 CrossOver-
#20618	NEW    cov: 94 ft: 529 corp: 171/2799b lim: 43 exec/s: 2 rss: 351Mb L: 42/43 MS: 3 PersAutoDict-InsertRepeatedBytes-ChangeBit- DE: "\377\377"-
#20779	NEW    cov: 94 ft: 530 corp: 172/2839b lim: 43 exec/s: 2 rss: 351Mb L: 40/43 MS: 1 CrossOver-
#21521	NEW    cov: 94 ft: 533 corp: 173/2878b lim: 48 exec/s: 2 rss: 351Mb L: 39/43 MS: 2 PersAutoDict-PersAutoDict- DE: "\001\000"-"\001\000"-
#21773	NEW    cov: 94 ft: 534 corp: 174/2916b lim: 48 exec/s: 2 rss: 351Mb L: 38/43 MS: 2 EraseBytes-CrossOver-
#22049	NEW    cov: 94 ft: 545 corp: 175/2963b lim: 48 exec/s: 2 rss: 351Mb L: 47/47 MS: 1 InsertRepeatedBytes-
#22301	REDUCE cov: 94 ft: 545 corp: 175/2960b lim: 48 exec/s: 2 rss: 351Mb L: 19/47 MS: 2 InsertByte-EraseBytes-
#22387	NEW    cov: 94 ft: 550 corp: 176/3007b lim: 48 exec/s: 2 rss: 351Mb L: 47/47 MS: 1 PersAutoDict- DE: "\001\000"-
#22404	NEW    cov: 94 ft: 551 corp: 177/3050b lim: 48 exec/s: 2 rss: 351Mb L: 43/47 MS: 2 CrossOver-InsertRepeatedBytes-
#22680	NEW    cov: 94 ft: 552 corp: 178/3097b lim: 48 exec/s: 2 rss: 351Mb L: 47/47 MS: 1 PersAutoDict- DE: "\001\000"-
#22724	NEW    cov: 94 ft: 553 corp: 179/3128b lim: 48 exec/s: 2 rss: 351Mb L: 31/47 MS: 4 EraseBytes-ShuffleBytes-InsertRepeatedBytes-InsertByte-
#22745	REDUCE cov: 94 ft: 560 corp: 180/3175b lim: 48 exec/s: 2 rss: 351Mb L: 47/47 MS: 1 InsertRepeatedBytes-
#22776	NEW    cov: 94 ft: 563 corp: 181/3222b lim: 48 exec/s: 2 rss: 351Mb L: 47/47 MS: 1 ChangeByte-
#22787	NEW    cov: 94 ft: 566 corp: 182/3269b lim: 48 exec/s: 2 rss: 351Mb L: 47/47 MS: 1 ChangeBit-
#22844	NEW    cov: 94 ft: 567 corp: 183/3311b lim: 48 exec/s: 2 rss: 351Mb L: 42/47 MS: 2 ChangeBinInt-EraseBytes-
#22937	REDUCE cov: 94 ft: 567 corp: 183/3309b lim: 48 exec/s: 2 rss: 351Mb L: 21/47 MS: 3 ChangeByte-ChangeByte-EraseBytes-
#22948	NEW    cov: 94 ft: 572 corp: 184/3352b lim: 48 exec/s: 2 rss: 351Mb L: 43/47 MS: 1 ChangeByte-
#22954	NEW    cov: 94 ft: 573 corp: 185/3392b lim: 48 exec/s: 2 rss: 351Mb L: 40/47 MS: 1 CrossOver-
#23171	NEW    cov: 94 ft: 576 corp: 186/3440b lim: 48 exec/s: 2 rss: 351Mb L: 48/48 MS: 2 InsertByte-CrossOver-
#23419	NEW    cov: 94 ft: 577 corp: 187/3486b lim: 48 exec/s: 2 rss: 354Mb L: 46/48 MS: 3 InsertRepeatedBytes-CrossOver-ChangeBinInt-
#23775	REDUCE cov: 94 ft: 577 corp: 187/3485b lim: 48 exec/s: 2 rss: 354Mb L: 26/48 MS: 1 EraseBytes-
#24001	REDUCE cov: 94 ft: 577 corp: 187/3484b lim: 48 exec/s: 2 rss: 354Mb L: 11/48 MS: 1 EraseBytes-
#24012	REDUCE cov: 94 ft: 577 corp: 187/3482b lim: 48 exec/s: 2 rss: 354Mb L: 24/48 MS: 1 EraseBytes-
#24124	NEW    cov: 94 ft: 578 corp: 188/3530b lim: 48 exec/s: 2 rss: 354Mb L: 48/48 MS: 2 ChangeBit-InsertByte-
#24223	REDUCE cov: 94 ft: 578 corp: 188/3526b lim: 48 exec/s: 2 rss: 354Mb L: 38/48 MS: 4 CopyPart-ChangeBinInt-CopyPart-EraseBytes-
#24369	REDUCE cov: 94 ft: 578 corp: 188/3524b lim: 48 exec/s: 2 rss: 354Mb L: 41/48 MS: 1 EraseBytes-
#24686	NEW    cov: 94 ft: 583 corp: 189/3571b lim: 48 exec/s: 2 rss: 354Mb L: 47/48 MS: 2 ChangeBinInt-ShuffleBytes-
#24762	REDUCE cov: 94 ft: 583 corp: 189/3565b lim: 48 exec/s: 2 rss: 354Mb L: 41/48 MS: 1 EraseBytes-
#25380	REDUCE cov: 94 ft: 583 corp: 189/3563b lim: 53 exec/s: 2 rss: 354Mb L: 31/48 MS: 3 CrossOver-CrossOver-EraseBytes-
#25389	NEW    cov: 94 ft: 584 corp: 190/3616b lim: 53 exec/s: 2 rss: 354Mb L: 53/53 MS: 4 InsertRepeatedBytes-InsertRepeatedBytes-PersAutoDict-CrossOver- DE: "\377\377\377\377\377\377\377\377"-
#25401	NEW    cov: 94 ft: 585 corp: 191/3665b lim: 53 exec/s: 2 rss: 354Mb L: 49/53 MS: 2 ChangeBit-InsertRepeatedBytes-
#25720	REDUCE cov: 94 ft: 586 corp: 192/3718b lim: 53 exec/s: 2 rss: 354Mb L: 53/53 MS: 4 InsertRepeatedBytes-PersAutoDict-PersAutoDict-CrossOver- DE: "\001\000\000\000"-"\377\377"-
#25732	NEW    cov: 94 ft: 589 corp: 193/3762b lim: 53 exec/s: 2 rss: 354Mb L: 44/53 MS: 2 CrossOver-InsertRepeatedBytes-
#25829	NEW    cov: 94 ft: 592 corp: 194/3815b lim: 53 exec/s: 2 rss: 354Mb L: 53/53 MS: 2 CrossOver-InsertRepeatedBytes-
#25905	NEW    cov: 94 ft: 595 corp: 195/3855b lim: 53 exec/s: 2 rss: 354Mb L: 40/53 MS: 1 CopyPart-
#25976	NEW    cov: 94 ft: 596 corp: 196/3895b lim: 53 exec/s: 2 rss: 354Mb L: 40/53 MS: 1 InsertByte-
#26002	NEW    cov: 94 ft: 605 corp: 197/3939b lim: 53 exec/s: 2 rss: 354Mb L: 44/53 MS: 1 ChangeBit-
#26135	REDUCE cov: 94 ft: 605 corp: 197/3937b lim: 53 exec/s: 2 rss: 354Mb L: 19/53 MS: 3 PersAutoDict-ChangeBit-EraseBytes- DE: "\001\000"-
#26176	REDUCE cov: 94 ft: 606 corp: 198/3982b lim: 53 exec/s: 2 rss: 354Mb L: 45/53 MS: 1 PersAutoDict- DE: "\377\377\377\377"-
#26237	NEW    cov: 94 ft: 609 corp: 199/4032b lim: 53 exec/s: 2 rss: 354Mb L: 50/53 MS: 1 InsertRepeatedBytes-
#26404	NEW    cov: 94 ft: 610 corp: 200/4077b lim: 53 exec/s: 2 rss: 354Mb L: 45/53 MS: 2 CopyPart-EraseBytes-
#26515	REDUCE cov: 94 ft: 610 corp: 200/4075b lim: 53 exec/s: 2 rss: 354Mb L: 51/53 MS: 1 EraseBytes-
#26821	NEW    cov: 94 ft: 611 corp: 201/4122b lim: 53 exec/s: 2 rss: 354Mb L: 47/53 MS: 1 CrossOver-
#26839	NEW    cov: 94 ft: 615 corp: 202/4174b lim: 53 exec/s: 2 rss: 354Mb L: 52/53 MS: 3 CopyPart-EraseBytes-CopyPart-
#26846	REDUCE cov: 94 ft: 615 corp: 202/4172b lim: 53 exec/s: 2 rss: 354Mb L: 17/53 MS: 2 ShuffleBytes-EraseBytes-
#26918	REDUCE cov: 94 ft: 615 corp: 202/4171b lim: 53 exec/s: 2 rss: 354Mb L: 19/53 MS: 2 ChangeBit-EraseBytes-
#26989	REDUCE cov: 94 ft: 615 corp: 202/4169b lim: 53 exec/s: 2 rss: 354Mb L: 34/53 MS: 1 EraseBytes-
#27136	NEW    cov: 94 ft: 616 corp: 203/4214b lim: 53 exec/s: 2 rss: 354Mb L: 45/53 MS: 2 EraseBytes-CopyPart-
#27362	NEW    cov: 94 ft: 617 corp: 204/4264b lim: 53 exec/s: 2 rss: 354Mb L: 50/53 MS: 1 InsertRepeatedBytes-
#27598	REDUCE cov: 94 ft: 617 corp: 204/4262b lim: 53 exec/s: 2 rss: 354Mb L: 24/53 MS: 1 EraseBytes-
#27659	REDUCE cov: 94 ft: 617 corp: 204/4261b lim: 53 exec/s: 2 rss: 354Mb L: 18/53 MS: 1 EraseBytes-
#27757	NEW    cov: 94 ft: 620 corp: 205/4306b lim: 53 exec/s: 2 rss: 354Mb L: 45/53 MS: 3 EraseBytes-CopyPart-InsertRepeatedBytes-
#27888	NEW    cov: 94 ft: 621 corp: 206/4345b lim: 53 exec/s: 2 rss: 354Mb L: 39/53 MS: 1 CrossOver-
#27951	REDUCE cov: 94 ft: 621 corp: 206/4331b lim: 53 exec/s: 2 rss: 354Mb L: 29/53 MS: 3 ShuffleBytes-CrossOver-EraseBytes-
#27962	REDUCE cov: 94 ft: 621 corp: 206/4328b lim: 53 exec/s: 2 rss: 354Mb L: 42/53 MS: 1 EraseBytes-
#28124	NEW    cov: 94 ft: 622 corp: 207/4380b lim: 53 exec/s: 2 rss: 354Mb L: 52/53 MS: 2 InsertByte-CrossOver-
#28335	NEW    cov: 94 ft: 623 corp: 208/4423b lim: 53 exec/s: 2 rss: 354Mb L: 43/53 MS: 1 CopyPart-
#28486	REDUCE cov: 94 ft: 623 corp: 208/4422b lim: 53 exec/s: 2 rss: 354Mb L: 38/53 MS: 1 EraseBytes-
#28752	REDUCE cov: 94 ft: 623 corp: 208/4420b lim: 53 exec/s: 2 rss: 354Mb L: 36/53 MS: 1 EraseBytes-
#28760	NEW    cov: 94 ft: 624 corp: 209/4466b lim: 53 exec/s: 2 rss: 354Mb L: 46/53 MS: 3 InsertByte-ChangeBit-CopyPart-
#29222	REDUCE cov: 94 ft: 624 corp: 209/4465b lim: 53 exec/s: 2 rss: 354Mb L: 41/53 MS: 2 CMP-EraseBytes- DE: "\001\000\000\000\000\000\000\000"-
#30388	REDUCE cov: 94 ft: 624 corp: 209/4464b lim: 63 exec/s: 2 rss: 354Mb L: 16/53 MS: 1 EraseBytes-
#30464	REDUCE cov: 94 ft: 624 corp: 209/4460b lim: 63 exec/s: 2 rss: 354Mb L: 34/53 MS: 1 EraseBytes-
#30806	NEW    cov: 94 ft: 625 corp: 210/4507b lim: 63 exec/s: 2 rss: 354Mb L: 47/53 MS: 2 ShuffleBytes-PersAutoDict- DE: "\377\377\377\377"-
#31422	NEW    cov: 94 ft: 626 corp: 211/4560b lim: 68 exec/s: 2 rss: 354Mb L: 53/53 MS: 1 InsertByte-
#31764	REDUCE cov: 94 ft: 626 corp: 211/4559b lim: 68 exec/s: 2 rss: 354Mb L: 46/53 MS: 2 ChangeBit-EraseBytes-
#31791	REDUCE cov: 94 ft: 626 corp: 211/4548b lim: 68 exec/s: 2 rss: 354Mb L: 32/53 MS: 2 InsertByte-EraseBytes-
#32162	NEW    cov: 94 ft: 627 corp: 212/4602b lim: 68 exec/s: 2 rss: 354Mb L: 54/54 MS: 1 InsertByte-
#32303	REDUCE cov: 94 ft: 627 corp: 212/4600b lim: 68 exec/s: 2 rss: 354Mb L: 35/54 MS: 1 EraseBytes-
#32385	REDUCE cov: 94 ft: 627 corp: 212/4590b lim: 68 exec/s: 2 rss: 354Mb L: 28/54 MS: 2 ChangeBinInt-EraseBytes-
#32401	NEW    cov: 94 ft: 634 corp: 213/4658b lim: 68 exec/s: 2 rss: 354Mb L: 68/68 MS: 1 CrossOver-
#32758	NEW    cov: 94 ft: 635 corp: 214/4720b lim: 68 exec/s: 2 rss: 354Mb L: 62/68 MS: 2 ChangeBit-CopyPart-
#32768	pulse  cov: 94 ft: 635 corp: 214/4720b lim: 68 exec/s: 2 rss: 354Mb
#33017	NEW    cov: 94 ft: 636 corp: 215/4781b lim: 68 exec/s: 2 rss: 354Mb L: 61/68 MS: 4 ChangeByte-CMP-PersAutoDict-EraseBytes- DE: "\001\000"-"\001\000\000\000\000\000\000\000"-
#33244	REDUCE cov: 94 ft: 636 corp: 215/4780b lim: 68 exec/s: 2 rss: 354Mb L: 16/68 MS: 2 ChangeByte-EraseBytes-
#33476	NEW    cov: 94 ft: 641 corp: 216/4843b lim: 68 exec/s: 2 rss: 354Mb L: 63/68 MS: 2 CrossOver-CrossOver-
#33662	NEW    cov: 94 ft: 644 corp: 217/4911b lim: 68 exec/s: 2 rss: 354Mb L: 68/68 MS: 1 CrossOver-
#33875	NEW    cov: 94 ft: 645 corp: 218/4979b lim: 68 exec/s: 2 rss: 354Mb L: 68/68 MS: 3 ChangeBit-ChangeBit-CopyPart-
#34053	REDUCE cov: 94 ft: 645 corp: 218/4978b lim: 68 exec/s: 2 rss: 354Mb L: 17/68 MS: 3 CopyPart-CopyPart-EraseBytes-
#34304	NEW    cov: 94 ft: 648 corp: 219/5046b lim: 68 exec/s: 2 rss: 354Mb L: 68/68 MS: 1 CopyPart-
#35220	REDUCE cov: 94 ft: 648 corp: 219/5043b lim: 74 exec/s: 2 rss: 354Mb L: 43/68 MS: 1 EraseBytes-
#36021	REDUCE cov: 94 ft: 648 corp: 219/5042b lim: 80 exec/s: 2 rss: 354Mb L: 13/68 MS: 1 EraseBytes-
#36157	REDUCE cov: 94 ft: 648 corp: 219/5038b lim: 80 exec/s: 2 rss: 354Mb L: 20/68 MS: 1 EraseBytes-
#36259	NEW    cov: 94 ft: 651 corp: 220/5093b lim: 80 exec/s: 2 rss: 354Mb L: 55/68 MS: 2 CrossOver-InsertByte-
#36836	REDUCE cov: 94 ft: 651 corp: 220/5092b lim: 80 exec/s: 2 rss: 356Mb L: 35/68 MS: 2 InsertRepeatedBytes-CrossOver-
#37132	NEW    cov: 94 ft: 652 corp: 221/5168b lim: 80 exec/s: 2 rss: 356Mb L: 76/76 MS: 1 CopyPart-
#37144	REDUCE cov: 94 ft: 652 corp: 221/5156b lim: 80 exec/s: 2 rss: 356Mb L: 41/76 MS: 2 ChangeBit-EraseBytes-
#37245	NEW    cov: 94 ft: 653 corp: 222/5224b lim: 80 exec/s: 2 rss: 356Mb L: 68/76 MS: 1 ChangeBit-
#37556	REDUCE cov: 94 ft: 653 corp: 222/5223b lim: 80 exec/s: 2 rss: 356Mb L: 35/76 MS: 1 EraseBytes-
#37803	NEW    cov: 94 ft: 654 corp: 223/5300b lim: 80 exec/s: 2 rss: 356Mb L: 77/77 MS: 2 ChangeByte-CopyPart-
#38079	REDUCE cov: 94 ft: 654 corp: 223/5299b lim: 80 exec/s: 2 rss: 356Mb L: 12/77 MS: 1 EraseBytes-
#38477	NEW    cov: 94 ft: 655 corp: 224/5355b lim: 80 exec/s: 2 rss: 356Mb L: 56/77 MS: 3 ChangeBit-CrossOver-ChangeByte-
#38663	NEW    cov: 94 ft: 656 corp: 225/5420b lim: 80 exec/s: 2 rss: 356Mb L: 65/77 MS: 1 InsertRepeatedBytes-
#39425	REDUCE cov: 94 ft: 656 corp: 225/5419b lim: 86 exec/s: 2 rss: 356Mb L: 33/77 MS: 2 ChangeByte-EraseBytes-
#39525	REDUCE cov: 94 ft: 656 corp: 225/5418b lim: 86 exec/s: 2 rss: 356Mb L: 20/77 MS: 5 ChangeBinInt-ChangeBit-ChangeBinInt-CMP-EraseBytes- DE: "\377\377\377\377"-
#40061	REDUCE cov: 94 ft: 656 corp: 225/5414b lim: 86 exec/s: 2 rss: 356Mb L: 64/77 MS: 1 EraseBytes-
#40323	NEW    cov: 94 ft: 657 corp: 226/5483b lim: 86 exec/s: 2 rss: 356Mb L: 69/77 MS: 2 ShuffleBytes-InsertByte-
#40654	REDUCE cov: 94 ft: 657 corp: 226/5482b lim: 86 exec/s: 2 rss: 356Mb L: 33/77 MS: 1 EraseBytes-
#40825	REDUCE cov: 94 ft: 657 corp: 226/5479b lim: 86 exec/s: 2 rss: 356Mb L: 30/77 MS: 1 EraseBytes-
#40927	NEW    cov: 94 ft: 658 corp: 227/5547b lim: 86 exec/s: 2 rss: 356Mb L: 68/77 MS: 2 CMP-InsertRepeatedBytes- DE: "\377\377\377\377"-
#41574	REDUCE cov: 94 ft: 658 corp: 227/5533b lim: 92 exec/s: 2 rss: 356Mb L: 54/77 MS: 2 ShuffleBytes-EraseBytes-
#41895	REDUCE cov: 94 ft: 658 corp: 227/5531b lim: 92 exec/s: 2 rss: 356Mb L: 22/77 MS: 1 EraseBytes-
#42388	REDUCE cov: 94 ft: 658 corp: 227/5528b lim: 92 exec/s: 2 rss: 356Mb L: 62/77 MS: 3 CMP-EraseBytes-CopyPart- DE: "\000\000\000\000\000\000\000\000"-
#42525	REDUCE cov: 94 ft: 658 corp: 227/5524b lim: 92 exec/s: 2 rss: 356Mb L: 18/77 MS: 2 ShuffleBytes-EraseBytes-
#42777	REDUCE cov: 94 ft: 658 corp: 227/5514b lim: 92 exec/s: 2 rss: 356Mb L: 58/77 MS: 2 CopyPart-EraseBytes-
#43063	REDUCE cov: 94 ft: 658 corp: 227/5511b lim: 92 exec/s: 2 rss: 356Mb L: 44/77 MS: 1 EraseBytes-
#44759	REDUCE cov: 94 ft: 658 corp: 227/5505b lim: 104 exec/s: 2 rss: 356Mb L: 33/77 MS: 1 EraseBytes-
#45901	REDUCE cov: 94 ft: 658 corp: 227/5497b lim: 110 exec/s: 2 rss: 356Mb L: 39/77 MS: 2 PersAutoDict-EraseBytes- DE: "\377\377"-
#46287	REDUCE cov: 94 ft: 658 corp: 227/5495b lim: 110 exec/s: 2 rss: 356Mb L: 45/77 MS: 1 EraseBytes-
#46413	REDUCE cov: 94 ft: 658 corp: 227/5490b lim: 110 exec/s: 2 rss: 356Mb L: 36/77 MS: 1 EraseBytes-
#46514	REDUCE cov: 94 ft: 658 corp: 227/5487b lim: 110 exec/s: 2 rss: 356Mb L: 28/77 MS: 1 EraseBytes-
#46740	REDUCE cov: 94 ft: 658 corp: 227/5485b lim: 110 exec/s: 2 rss: 356Mb L: 16/77 MS: 1 EraseBytes-
#48371	REDUCE cov: 94 ft: 658 corp: 227/5484b lim: 122 exec/s: 2 rss: 356Mb L: 16/77 MS: 1 EraseBytes-
#49042	REDUCE cov: 94 ft: 658 corp: 227/5480b lim: 128 exec/s: 2 rss: 356Mb L: 31/77 MS: 1 EraseBytes-
#49514	REDUCE cov: 94 ft: 658 corp: 227/5476b lim: 128 exec/s: 2 rss: 356Mb L: 34/77 MS: 2 ChangeByte-EraseBytes-
#50299	REDUCE cov: 94 ft: 658 corp: 227/5475b lim: 135 exec/s: 2 rss: 356Mb L: 10/77 MS: 5 EraseBytes-ChangeBinInt-EraseBytes-CopyPart-PersAutoDict- DE: "\377\377\377\377"-
#50785	REDUCE cov: 94 ft: 658 corp: 227/5474b lim: 135 exec/s: 2 rss: 356Mb L: 63/77 MS: 1 EraseBytes-
#52681	REDUCE cov: 94 ft: 658 corp: 227/5469b lim: 149 exec/s: 2 rss: 356Mb L: 35/77 MS: 1 EraseBytes-
#52777	REDUCE cov: 94 ft: 658 corp: 227/5467b lim: 149 exec/s: 2 rss: 356Mb L: 20/77 MS: 1 EraseBytes-
#53304	REDUCE cov: 94 ft: 658 corp: 227/5458b lim: 149 exec/s: 2 rss: 356Mb L: 59/77 MS: 2 ChangeByte-EraseBytes-
#53310	REDUCE cov: 94 ft: 658 corp: 227/5457b lim: 149 exec/s: 2 rss: 356Mb L: 12/77 MS: 1 EraseBytes-
#53972	REDUCE cov: 94 ft: 658 corp: 227/5455b lim: 149 exec/s: 2 rss: 356Mb L: 37/77 MS: 2 ChangeByte-EraseBytes-
#54093	REDUCE cov: 94 ft: 658 corp: 227/5454b lim: 149 exec/s: 2 rss: 356Mb L: 55/77 MS: 1 EraseBytes-
#54240	REDUCE cov: 94 ft: 658 corp: 227/5448b lim: 149 exec/s: 2 rss: 356Mb L: 56/77 MS: 2 ShuffleBytes-EraseBytes-
#54806	REDUCE cov: 94 ft: 658 corp: 227/5444b lim: 149 exec/s: 2 rss: 356Mb L: 23/77 MS: 1 EraseBytes-
#54964	REDUCE cov: 94 ft: 658 corp: 227/5432b lim: 149 exec/s: 2 rss: 356Mb L: 30/77 MS: 3 PersAutoDict-ChangeByte-EraseBytes- DE: "\377\377\377\377"-
#55090	REDUCE cov: 94 ft: 658 corp: 227/5430b lim: 149 exec/s: 2 rss: 356Mb L: 45/77 MS: 1 EraseBytes-
#55193	REDUCE cov: 94 ft: 658 corp: 227/5425b lim: 149 exec/s: 2 rss: 356Mb L: 41/77 MS: 3 ChangeByte-ChangeByte-EraseBytes-
#55303	NEW    cov: 94 ft: 662 corp: 228/5572b lim: 149 exec/s: 2 rss: 356Mb L: 147/147 MS: 5 EraseBytes-CopyPart-EraseBytes-CrossOver-InsertRepeatedBytes-
#55372	REDUCE cov: 94 ft: 662 corp: 228/5571b lim: 149 exec/s: 2 rss: 356Mb L: 13/147 MS: 4 ChangeBit-ChangeBit-ChangeBit-EraseBytes-
