INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 8
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x7f58a8c53010, 0x7f58a8c53210), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x7f5892fff010,0x7f5893001010), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
INFO: A corpus is not provided, starting from an empty corpus
#2	pulse  exec/s: 0 rss: 273Mb
#2	INITED exec/s: 0 rss: 273Mb
WARNING: no interesting inputs were found so far. Is the code instrumented for coverage?
This may also happen if the target rejected all inputs we tried so far
#4	pulse  corp: 1/1b lim: 4 exec/s: 1 rss: 281Mb
#8	pulse  corp: 1/1b lim: 4 exec/s: 1 rss: 333Mb
#10418	REDUCE cov: 87 ft: 412 corp: 119/1442b lim: 21 exec/s: 1 rss: 434Mb L: 13/21 MS: 1 EraseBytes-
#10429	REDUCE cov: 87 ft: 412 corp: 119/1441b lim: 21 exec/s: 1 rss: 434Mb L: 12/21 MS: 1 EraseBytes-
#10855	NEW    cov: 87 ft: 415 corp: 120/1466b lim: 25 exec/s: 1 rss: 434Mb L: 25/25 MS: 1 InsertRepeatedBytes-
#10892	NEW    cov: 87 ft: 420 corp: 121/1488b lim: 25 exec/s: 1 rss: 434Mb L: 22/25 MS: 2 CopyPart-PersAutoDict- DE: "\001\000\000\000\000\000\000\000"-
#10898	REDUCE cov: 87 ft: 420 corp: 121/1486b lim: 25 exec/s: 1 rss: 434Mb L: 9/25 MS: 1 EraseBytes-
#10948	REDUCE cov: 87 ft: 423 corp: 122/1501b lim: 25 exec/s: 1 rss: 434Mb L: 15/25 MS: 5 ShuffleBytes-ChangeBit-PersAutoDict-CrossOver-ChangeByte- DE: "\377\377\377\377\377\377\377\377"-
#11003	REDUCE cov: 87 ft: 424 corp: 123/1519b lim: 25 exec/s: 1 rss: 434Mb L: 18/25 MS: 5 ShuffleBytes-CopyPart-CrossOver-CrossOver-ChangeBinInt-
#11057	NEW    cov: 88 ft: 425 corp: 124/1539b lim: 25 exec/s: 1 rss: 434Mb L: 20/25 MS: 4 CrossOver-ChangeBinInt-PersAutoDict-ChangeByte- DE: "\377\377\377\377"-
#11134	NEW    cov: 88 ft: 426 corp: 125/1559b lim: 25 exec/s: 1 rss: 434Mb L: 20/25 MS: 2 ShuffleBytes-PersAutoDict- DE: "\001\000\000\000\000\000\000\000"-
#11141	NEW    cov: 88 ft: 431 corp: 126/1582b lim: 25 exec/s: 1 rss: 434Mb L: 23/25 MS: 2 InsertByte-InsertByte-
