INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 1440921807
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x170060000, 0x170060200), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x106540000,0x106542000), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
#50925	REDUCE cov: 94 ft: 658 corp: 231/5625b lim: 135 exec/s: 2 rss: 365Mb L: 24/92 MS: 1 EraseBytes-
#51372	REDUCE cov: 94 ft: 658 corp: 231/5593b lim: 135 exec/s: 2 rss: 365Mb L: 60/79 MS: 2 PersAutoDict-EraseBytes- DE: "\377\377\377\377\377\377\377\377"-
#51585	REDUCE cov: 94 ft: 658 corp: 231/5591b lim: 135 exec/s: 2 rss: 365Mb L: 23/79 MS: 3 InsertByte-InsertByte-EraseBytes-
#51822	REDUCE cov: 94 ft: 658 corp: 231/5586b lim: 135 exec/s: 2 rss: 365Mb L: 26/79 MS: 2 ShuffleBytes-EraseBytes-
#51858	REDUCE cov: 94 ft: 658 corp: 231/5580b lim: 135 exec/s: 2 rss: 365Mb L: 42/79 MS: 1 EraseBytes-
#52475	REDUCE cov: 94 ft: 658 corp: 231/5579b lim: 135 exec/s: 2 rss: 365Mb L: 27/79 MS: 2 CopyPart-EraseBytes-
#52911	REDUCE cov: 94 ft: 658 corp: 231/5577b lim: 135 exec/s: 1 rss: 365Mb L: 21/79 MS: 1 EraseBytes-
#53032	REDUCE cov: 94 ft: 658 corp: 231/5575b lim: 135 exec/s: 1 rss: 365Mb L: 61/79 MS: 1 EraseBytes-
#53198	REDUCE cov: 94 ft: 658 corp: 231/5572b lim: 135 exec/s: 1 rss: 365Mb L: 38/79 MS: 1 EraseBytes-
#53389	REDUCE cov: 94 ft: 658 corp: 231/5567b lim: 135 exec/s: 1 rss: 365Mb L: 39/79 MS: 1 EraseBytes-
#53422	REDUCE cov: 94 ft: 658 corp: 231/5563b lim: 135 exec/s: 1 rss: 365Mb L: 59/79 MS: 3 ChangeBinInt-CrossOver-EraseBytes-
#54719	REDUCE cov: 94 ft: 658 corp: 231/5561b lim: 142 exec/s: 1 rss: 365Mb L: 25/79 MS: 2 ChangeByte-EraseBytes-
#55705	REDUCE cov: 94 ft: 658 corp: 231/5556b lim: 149 exec/s: 1 rss: 365Mb L: 48/79 MS: 1 EraseBytes-
#55901	REDUCE cov: 94 ft: 658 corp: 231/5554b lim: 149 exec/s: 1 rss: 365Mb L: 30/79 MS: 1 EraseBytes-
#56417	REDUCE cov: 94 ft: 658 corp: 231/5552b lim: 149 exec/s: 1 rss: 365Mb L: 35/79 MS: 1 EraseBytes-
#56581	REDUCE cov: 94 ft: 658 corp: 231/5551b lim: 149 exec/s: 1 rss: 365Mb L: 21/79 MS: 4 CrossOver-CMP-CrossOver-EraseBytes- DE: "\001\000"-
#56977	REDUCE cov: 94 ft: 658 corp: 231/5549b lim: 149 exec/s: 1 rss: 365Mb L: 28/79 MS: 1 EraseBytes-
#58148	REDUCE cov: 94 ft: 658 corp: 231/5542b lim: 156 exec/s: 1 rss: 365Mb L: 65/79 MS: 1 EraseBytes-
#58164	REDUCE cov: 94 ft: 658 corp: 231/5538b lim: 156 exec/s: 1 rss: 365Mb L: 20/79 MS: 1 EraseBytes-
#58220	REDUCE cov: 94 ft: 658 corp: 231/5536b lim: 156 exec/s: 1 rss: 365Mb L: 26/79 MS: 1 EraseBytes-
#58536	REDUCE cov: 94 ft: 658 corp: 231/5535b lim: 156 exec/s: 1 rss: 365Mb L: 30/79 MS: 1 EraseBytes-
MS: 5 EraseBytes-ChangeByte-ChangeByte-EraseBytes-InsertByte-; base unit: 68c880d039ad67143af71cddc121dd32f666c199
0x95,0x71,0x71,0x71,0x71,0x71,0x71,0x71,0x71,0x71,0x71,0xed,0x71,0x3b,0x71,0x71,0x71,0x71,0x71,0x71,0x71,0x5f,0x92,0x2e,0x92,0xd2,0xc3,0xd3,0xd3,0x92,0x92,0xd2,0xc3,0xd3,0xd3,0x2f,0x2f,0xd3,0xd2,
\225qqqqqqqqqq\355q;qqqqqqq_\222.\222\322\303\323\323\222\222\322\303\323\323//\323\322
artifact_prefix='./'; Test unit written to ./crash-91a4d92b09a8189157a8492ddabdd9e9d060b70e
Base64: lXFxcXFxcXFxcXHtcTtxcXFxcXFxX5IuktLD09OSktLD09MvL9PS
